,Experience Level,Employment Type,Job Title,Salary,Remote?,Is rich?
1813,SE,FT,Data Analyst,110600,0,0
1814,SE,FT,Data Analyst,140000,2,0
1815,SE,FT,Data Analyst,120000,2,0
1816,MI,FT,Machine Learning Engineer,134000,2,0
1817,MI,FT,Machine Learning Engineer,124000,2,0
1818,SE,FT,Data Analyst,166700,0,1
1819,SE,FT,Data Analyst,119000,0,0
1820,EN,FT,Data Scientist,124234,0,1
1821,EN,FT,Data Scientist,200000,1,1
1822,SE,FT,Data Engineer,220000,2,1
1823,SE,FT,Data Engineer,146000,2,0
1824,SE,FT,Data Analyst,110000,0,0
1825,SE,FT,Data Engineer,190000,2,1
1826,SE,FT,Data Engineer,135000,2,0
1827,SE,FT,Data Scientist,128000,0,0
1828,SE,FT,Data Scientist,173000,2,0
1829,SE,FT,Data Scientist,110000,2,0
1830,SE,FT,Machine Learning Engineer,192000,0,0
1831,SE,FT,Machine Learning Engineer,120000,0,0
1832,SE,FT,Machine Learning Engineer,190000,2,0
1833,SE,FT,Data Engineer,194000,2,1
1834,SE,FT,Data Engineer,129400,2,0
1835,SE,FT,Data Analyst,201000,2,1
1836,SE,FT,Data Scientist,165000,0,0
1837,SE,FT,Data Scientist,125000,0,0
1838,SE,FT,Data Scientist,230000,2,1
1839,SE,FT,Data Scientist,196000,2,0
1840,MI,FT,Machine Learning Engineer,130000,0,0
1841,MI,FT,Data Scientist,150000,2,0
1842,MI,FT,Machine Learning Engineer,230000,0,1
1843,MI,FT,Machine Learning Engineer,150000,0,0
1844,MI,FT,Data Scientist,130000,2,0
1845,MI,FT,Data Scientist,180000,0,1
1846,MI,FT,Data Scientist,120000,0,0
1847,SE,FT,Data Analyst,192500,2,1
1848,SE,FT,Data Analyst,140000,2,0
1849,SE,FT,Data Engineer,152500,0,0
1850,SE,FT,Data Engineer,178750,0,0
1851,SE,FT,Data Engineer,160000,0,0
1852,MI,FT,Data Scientist,165000,0,1
1853,MI,FT,Data Scientist,135000,0,0
1854,SE,FT,Data Analyst,170000,2,1
1855,SE,FT,Data Analyst,125000,2,0
1856,SE,FT,Data Engineer,105000,0,0
1857,SE,FT,Data Scientist,130000,0,0
1858,SE,FT,Data Scientist,203500,0,0
1859,SE,FT,Data Scientist,152000,0,0
1860,SE,FT,Data Engineer,197430,2,1
1861,SE,FT,Data Engineer,134760,2,0
1862,MI,FT,Data Scientist,120000,2,0
1863,SE,FT,Data Engineer,197000,0,1
1864,SE,FT,Data Engineer,162000,2,0
1865,MI,FT,Data Engineer,110446,0,0
1866,SE,FT,Data Engineer,149040,2,0
1867,SE,FT,Data Engineer,113900,2,0
1868,SE,FT,Data Analyst,115000,2,0
1869,SE,FT,Data Analyst,171000,2,1
1870,SE,FT,Data Scientist,185900,0,0
1871,SE,FT,Data Scientist,129300,0,0
1872,SE,FT,Data Engineer,230000,2,1
1873,SE,FT,Data Engineer,154600,2,0
1874,SE,FT,Data Engineer,213000,0,1
1875,SE,FT,Data Engineer,152000,0,0
1876,SE,FT,Data Scientist,120000,2,0
1877,SE,FT,Data Scientist,110000,0,0
1878,SE,FT,Machine Learning Engineer,227200,2,0
1879,SE,FT,Machine Learning Engineer,168000,2,0
1880,SE,FT,Machine Learning Engineer,243000,2,0
1881,SE,FT,Machine Learning Engineer,183000,2,0
1882,SE,FT,Data Engineer,150000,0,0
1883,MI,FT,Data Scientist,130000,2,0
1884,MI,FT,Data Analyst,165000,0,1
1885,MI,FT,Data Analyst,124000,0,1
1886,SE,FT,Data Engineer,178000,0,0
1887,SE,FT,Data Engineer,132000,0,0
1888,SE,FT,Data Engineer,300000,0,1
1889,SE,FT,Data Analyst,116000,2,0
1890,SE,FT,Data Analyst,105000,0,0
1891,MI,FT,Data Scientist,105236,1,0
1892,EN,FT,Machine Learning Engineer,189750,0,1
1893,EN,FT,Machine Learning Engineer,140250,0,1
1894,SE,FT,Data Analyst,130000,0,0
1895,MI,FT,Data Analyst,160000,0,1
1896,MI,FT,Data Analyst,109000,0,0
1897,SE,FT,Machine Learning Engineer,250000,0,1
1898,SE,FT,Machine Learning Engineer,150000,0,0
1899,MI,FT,Data Analyst,206000,0,1
1900,SE,FT,Data Engineer,135000,0,0
1901,SE,FT,Machine Learning Engineer,115573,2,0
1902,SE,FT,Data Engineer,191200,0,1
1903,SE,FT,Data Engineer,230000,0,1
1904,SE,FT,Data Engineer,154600,0,0
1905,SE,FT,Data Analyst,135000,0,0
1906,SE,FT,Data Analyst,110000,0,0
1907,MI,FT,Data Analyst,155000,0,1
1908,MI,FT,Data Analyst,140000,0,1
1909,SE,FT,Data Engineer,205000,2,1
1910,SE,FT,Data Engineer,179500,0,0
1911,SE,FT,Data Engineer,134000,0,0
1912,SE,FT,Data Scientist,145000,2,0
1913,SE,FT,Data Engineer,235000,2,1
1914,SE,FT,Data Engineer,175000,2,0
1915,MI,FT,Data Analyst,165000,0,1
1916,MI,FT,Data Analyst,135000,0,1
1917,SE,FT,Data Engineer,168400,0,0
1918,SE,FT,Data Engineer,105200,0,0
1919,SE,FT,Data Engineer,200000,0,1
1920,SE,FT,Data Scientist,198800,0,0
1921,SE,FT,Data Scientist,122600,0,0
1922,MI,FT,Data Analyst,105066,1,0
1923,MI,FT,Data Analyst,104663,0,0
1924,SE,FT,Data Engineer,125000,2,0
1925,SE,FT,Data Engineer,110000,2,0
1926,SE,FT,Data Scientist,148000,2,0
1927,SE,FT,Data Scientist,107000,2,0
1928,SE,FT,Data Scientist,299500,0,1
1929,SE,FT,Data Scientist,245100,0,1
1930,SE,FT,Data Scientist,168000,2,0
1931,SE,FT,Data Scientist,130000,2,0
1932,MI,FT,Data Engineer,161000,2,1
1933,MI,FT,Data Engineer,118000,2,0
1934,SE,FT,Data Scientist,205000,2,0
1935,SE,FT,Data Scientist,247500,0,1
1936,SE,FT,Data Scientist,172200,0,0
1937,SE,FT,Data Analyst,177000,0,1
1938,SE,FT,Data Analyst,131000,0,0
1939,SE,FT,Data Engineer,146000,0,0
1940,SE,FT,Data Engineer,102000,0,0
1941,MI,FT,Data Engineer,175000,2,1
1942,MI,FT,Data Engineer,135000,2,0
1943,SE,FT,Data Engineer,231250,2,1
1944,SE,FT,Data Engineer,138750,2,0
1945,SE,FT,Data Analyst,193750,2,1
1946,SE,FT,Data Analyst,116250,2,0
1947,SE,FT,Data Analyst,231250,2,1
1948,SE,FT,Data Analyst,138750,2,0
1949,SE,FT,Data Engineer,193750,2,1
1950,SE,FT,Data Engineer,116250,2,0
1951,SE,FT,Data Scientist,208000,2,0
1952,SE,FT,Data Scientist,127000,2,0
1953,SE,FT,Data Scientist,300000,2,1
1954,SE,FT,Data Scientist,196000,2,0
1955,SE,FT,Data Scientist,205000,2,0
1956,SE,FT,Data Scientist,185000,2,0
1957,SE,FT,Machine Learning Engineer,247500,0,0
1958,SE,FT,Machine Learning Engineer,172200,0,0
1959,SE,FT,Data Analyst,110000,0,0
1960,SE,FT,Data Scientist,375000,1,1
1961,SE,FT,Data Scientist,225000,0,1
1962,SE,FT,Data Scientist,156400,0,0
1963,MI,FT,Machine Learning Engineer,104663,0,0
1964,SE,FT,Data Scientist,140700,0,0
1965,SE,FT,Data Scientist,350000,2,1
1966,SE,FT,Data Scientist,135000,2,0
1967,MI,FT,Machine Learning Engineer,104697,2,0
1968,SE,FT,Machine Learning Engineer,201000,0,0
1969,SE,FT,Machine Learning Engineer,119000,0,0
1970,SE,FT,Data Engineer,175000,2,0
1971,SE,FT,Data Analyst,154560,0,1
1972,SE,FT,Data Analyst,123648,0,0
1973,MI,FT,Data Engineer,170000,0,1
1974,MI,FT,Data Engineer,145000,0,1
1975,SE,FT,Data Engineer,135000,2,0
1976,SE,FT,Data Scientist,247500,0,1
1977,SE,FT,Data Scientist,172200,0,0
1978,SE,FT,Data Scientist,177500,2,0
1979,SE,FT,Data Scientist,134000,2,0
1980,SE,FT,Data Engineer,192564,2,1
1981,SE,FT,Data Engineer,144854,2,0
1982,SE,FT,Data Engineer,179305,2,0
1983,SE,FT,Data Engineer,142127,2,0
1984,SE,FT,Data Engineer,315000,2,1
1985,SE,FT,Data Engineer,225000,2,1
1986,SE,FT,Data Scientist,243900,2,1
1987,SE,FT,Data Scientist,156600,2,0
1988,SE,FT,Data Engineer,182500,2,0
1989,SE,FT,Data Engineer,128500,2,0
1990,SE,FT,Data Analyst,110000,2,0
1991,SE,FT,Data Engineer,210000,2,1
1992,SE,FT,Data Engineer,136000,2,0
1993,SE,FT,Data Engineer,170000,2,0
1994,SE,FT,Data Engineer,140000,2,0
1995,SE,FT,Data Engineer,247500,0,1
1996,SE,FT,Data Engineer,172200,0,0
1997,SE,FT,Data Engineer,225000,0,1
1998,SE,FT,Data Engineer,184100,0,0
1999,SE,FT,Data Engineer,161000,2,0
2000,EX,FT,Data Scientist,205000,0,0
2001,EX,FT,Data Scientist,160000,0,0
2002,SE,FT,Data Scientist,245000,0,1
2003,SE,FT,Data Scientist,180000,0,0
2004,SE,FT,Data Engineer,220000,0,1
2005,SE,FT,Data Scientist,198440,0,0
2006,SE,FT,Data Scientist,144000,0,0
2007,SE,FT,Data Engineer,240000,0,1
2008,SE,FT,Data Scientist,198440,0,0
2009,SE,FT,Data Scientist,144000,0,0
2010,MI,FT,Data Analyst,150000,2,1
2011,SE,FT,Machine Learning Engineer,187200,2,0
2012,SE,FT,Machine Learning Engineer,116100,2,0
2013,SE,FT,Data Analyst,150000,0,1
2014,SE,FT,Data Analyst,127000,0,0
2015,SE,FT,Data Engineer,275000,2,1
2016,SE,FT,Data Engineer,166000,2,0
2017,SE,FT,Data Scientist,159699,0,0
2018,SE,FT,Data Scientist,138938,0,0
2019,SE,FT,Data Analyst,103432,0,0
2020,SE,FT,Data Engineer,236000,2,1
2021,SE,FT,Data Engineer,182000,2,0
2022,SE,FT,Data Scientist,180000,2,0
2023,SE,FT,Data Analyst,135000,2,0
2024,MI,FT,Machine Learning Engineer,240000,2,1
2025,EN,PT,Data Analyst,125404,1,1
2026,SE,FT,Data Engineer,195000,2,1
2027,SE,FT,Data Engineer,110000,0,0
2028,SE,FT,Data Analyst,123000,0,0
2029,MI,FT,Machine Learning Engineer,180000,2,1
2030,SE,FT,Machine Learning Engineer,180000,2,0
2031,SE,FT,Data Engineer,260000,0,1
2032,SE,FT,Data Engineer,180000,0,0
2033,EX,FT,Data Analyst,210000,2,1
2034,EX,FT,Data Analyst,157000,2,0
2035,SE,FT,Data Engineer,128000,0,0
2036,SE,FT,Data Engineer,105000,0,0
2037,SE,FT,Data Scientist,175000,0,0
2038,SE,FT,Data Scientist,122500,0,0
2039,SE,FT,Data Engineer,171000,0,0
2040,SE,FT,Data Engineer,117000,0,0
2041,SE,FT,Data Scientist,202800,0,0
2042,SE,FT,Data Scientist,104300,0,0
2043,SE,FT,Data Engineer,345600,0,1
2044,SE,FT,Data Engineer,230400,0,1
2045,SE,FT,Data Analyst,175950,2,1
2046,SE,FT,Data Analyst,130050,2,0
2047,SE,FT,Data Engineer,205600,0,1
2048,SE,FT,Data Engineer,105700,0,0
2049,SE,FT,Data Analyst,236600,2,1
2050,SE,FT,Data Analyst,200000,2,1
2051,SE,FT,Data Scientist,165000,1,0
2052,EN,FT,Machine Learning Engineer,108000,0,0
2053,SE,FT,Data Scientist,155000,2,0
2054,MI,FT,Data Engineer,110820,0,0
2055,SE,FT,Data Scientist,153600,2,0
2056,SE,FT,Data Scientist,106800,2,0
2057,SE,FT,Data Scientist,123400,0,0
2058,SE,FT,Data Scientist,120000,2,0
2059,SE,FT,Data Analyst,150000,0,1
2060,SE,FT,Data Analyst,120000,0,0
2061,SE,FT,Data Scientist,139000,0,0
2062,SE,FT,Data Analyst,139600,0,0
2063,SE,FT,Data Engineer,185000,2,0
2064,SE,FT,Data Scientist,200000,2,0
2065,MI,FT,Machine Learning Engineer,148500,2,0
2066,SE,FT,Data Analyst,115000,2,0
2067,SE,FT,Data Engineer,225000,2,1
2068,MI,FT,Data Engineer,134000,0,0
2069,MI,FT,Data Analyst,105000,0,0
2070,SE,FT,Data Engineer,161311,1,0
2071,MI,FT,Data Scientist,144200,2,0
2072,MI,FT,Data Scientist,115360,2,0
2073,SE,FT,Data Engineer,180000,2,0
2074,SE,FT,Data Engineer,160000,2,0
2075,MI,FT,Data Scientist,108000,1,0
2076,SE,FT,Machine Learning Engineer,200000,2,0
2077,SE,FT,Machine Learning Engineer,150000,2,0
2078,EX,FT,Data Engineer,125976,1,0
2079,SE,FT,Data Engineer,188700,2,0
2080,SE,FT,Data Engineer,160395,2,0
2081,SE,FT,Data Scientist,198440,2,0
2082,SE,FT,Data Scientist,144000,2,0
2083,SE,FT,Data Scientist,191475,2,0
2084,SE,FT,Data Scientist,141525,2,0
2085,SE,FT,Data Scientist,156868,2,0
2086,SE,FT,Data Analyst,200000,2,1
2087,MI,FT,Data Scientist,126080,0,0
2088,SE,FT,Data Engineer,200000,2,1
2089,SE,FT,Data Engineer,180000,2,0
2090,MI,FT,Data Analyst,108000,2,0
2091,SE,FT,Data Engineer,165000,2,0
2092,SE,FT,Data Engineer,132000,2,0
2093,SE,FT,Data Analyst,130000,2,0
2094,SE,FT,Data Analyst,110000,2,0
2095,MI,FT,Data Analyst,135000,2,1
2096,SE,FT,Data Engineer,178800,2,0
2097,SE,FT,Data Engineer,132100,2,0
2098,SE,FT,Machine Learning Engineer,140000,0,0
2099,SE,FT,Machine Learning Engineer,110000,0,0
2100,SE,FT,Data Engineer,160000,2,0
2101,SE,FT,Data Engineer,250000,2,1
2102,EX,FT,Data Engineer,187200,2,0
2103,EX,FT,Data Engineer,116100,2,0
2104,SE,FT,Data Engineer,145000,2,0
2105,SE,FT,Data Engineer,229998,0,1
2106,SE,FT,Data Engineer,154545,0,0
2107,SE,FT,Data Scientist,215000,0,1
2108,SE,FT,Data Scientist,159000,0,0
2109,SE,FT,Data Scientist,183000,2,0
2110,SE,FT,Data Scientist,236900,2,1
2111,SE,FT,Data Scientist,159200,2,0
2112,SE,FT,Data Scientist,243225,2,1
2113,SE,FT,Data Scientist,179775,2,0
2114,SE,FT,Data Scientist,128000,2,0
2115,SE,FT,Data Scientist,191475,2,0
2116,SE,FT,Data Scientist,141525,2,0
2117,SE,FT,Data Scientist,218000,0,1
2118,SE,FT,Data Scientist,145300,0,0
2119,SE,FT,Machine Learning Engineer,195400,2,0
2120,SE,FT,Machine Learning Engineer,131300,2,0
2121,EN,FT,Data Analyst,105000,2,1
2122,SE,FT,Data Scientist,207000,2,0
2123,SE,FT,Data Scientist,153000,2,0
2124,SE,FT,Machine Learning Engineer,200000,2,0
2125,SE,FT,Machine Learning Engineer,135000,2,0
2126,SE,FT,Data Engineer,195700,0,1
2127,SE,FT,Data Engineer,130500,0,0
2128,SE,FT,Machine Learning Engineer,130000,2,0
2129,SE,FT,Data Engineer,141300,0,0
2130,SE,FT,Data Engineer,102100,0,0
2131,MI,FT,Data Analyst,150000,2,1
2132,MI,FT,Data Scientist,102200,2,0
2133,SE,FT,Data Analyst,144000,2,0
2134,SE,FT,Data Analyst,113000,2,0
2135,SE,FT,Data Engineer,195400,2,1
2136,SE,FT,Data Engineer,131300,2,0
2137,SE,FT,Machine Learning Engineer,195400,2,0
2138,SE,FT,Machine Learning Engineer,131300,2,0
2139,SE,FT,Data Engineer,105000,2,0
2140,SE,FT,Data Analyst,190000,2,1
2141,SE,FT,Data Analyst,140000,2,0
2142,SE,FT,Data Scientist,180000,2,0
2143,SE,FT,Data Scientist,165000,2,0
2144,SE,FT,Data Scientist,108000,0,0
2145,SE,FT,Data Scientist,179400,0,0
2146,SE,FT,Data Scientist,154000,0,0
2147,SE,FT,Data Scientist,193900,0,0
2148,SE,FT,Data Scientist,129300,0,0
2149,EX,FT,Data Scientist,222640,0,0
2150,EX,FT,Data Scientist,182160,0,0
2151,MI,FT,Data Engineer,150000,0,1
2152,SE,FT,Data Analyst,122500,2,0
2153,EX,FT,Data Engineer,297500,2,1
2154,EX,FT,Data Engineer,260000,2,1
2155,SE,FT,Data Engineer,193000,2,1
2156,SE,FT,Data Scientist,136994,2,0
2157,SE,FT,Data Scientist,101570,2,0
2158,MI,FT,Data Analyst,136000,2,1
2159,MI,FT,Data Analyst,112000,2,0
2160,SE,FT,Data Scientist,172000,2,0
2161,SE,FT,Data Engineer,215000,0,1
2162,SE,FT,Data Engineer,164000,0,0
2163,SE,FT,Data Scientist,212800,2,0
2164,SE,FT,Data Scientist,142800,2,0
2165,SE,FT,Data Scientist,151800,0,0
2166,SE,FT,Data Scientist,130240,0,0
2167,SE,FT,Data Analyst,165000,2,1
2168,SE,FT,Data Analyst,140250,2,0
2169,SE,FT,Data Scientist,179400,2,0
2170,SE,FT,Data Scientist,154000,2,0
2171,SE,FT,Data Analyst,102663,2,0
2172,SE,FT,Data Engineer,104611,2,0
2173,SE,FT,Data Scientist,191475,0,0
2174,SE,FT,Data Scientist,141525,0,0
2175,SE,FT,Data Analyst,115000,0,0
2176,EX,FT,Data Scientist,200000,2,0
2177,EX,FT,Data Scientist,180000,2,0
2178,EX,FT,Data Scientist,200000,2,0
2179,SE,FT,Data Scientist,204100,0,0
2180,SE,FT,Data Scientist,136100,0,0
2181,SE,FT,Data Analyst,250000,0,1
2182,MI,FT,Data Scientist,118208,0,0
2183,MI,FT,Data Scientist,110820,0,0
2184,MI,FT,Data Analyst,113000,0,0
2185,SE,FT,Data Scientist,170000,2,0
2186,MI,FT,Data Analyst,113000,2,0
2187,MI,FT,Data Analyst,140000,2,1
2188,SE,FT,Data Scientist,160000,0,0
2189,SE,FT,Data Scientist,119300,0,0
2190,MI,FT,Data Scientist,145000,1,0
2191,SE,FT,Data Engineer,146200,2,0
2192,SE,FT,Data Engineer,124270,2,0
2193,MI,FT,Data Scientist,225000,0,1
2194,MI,FT,Data Scientist,160000,0,1
2195,SE,FT,Data Engineer,185800,2,0
2196,SE,FT,Data Engineer,137400,2,0
2197,SE,FT,Data Analyst,245000,0,1
2198,SE,FT,Data Analyst,180000,0,1
2199,SE,FT,Data Analyst,203500,0,1
2200,SE,FT,Data Analyst,152000,0,1
2201,SE,FT,Data Engineer,250000,0,1
2202,SE,FT,Machine Learning Engineer,186000,2,0
2203,SE,FT,Machine Learning Engineer,148800,2,0
2204,MI,FT,Machine Learning Engineer,128058,1,0
2205,EN,PT,Data Scientist,110000,2,1
2206,MI,FT,Data Scientist,173000,1,1
2207,SE,FT,Machine Learning Engineer,186000,2,0
2208,SE,FT,Machine Learning Engineer,148800,2,0
2209,MI,FT,Data Scientist,158000,2,0
2210,MI,FT,Data Scientist,134000,2,0
2211,EX,FT,Data Analyst,200000,2,1
2212,EX,FT,Data Analyst,150000,2,0
2213,SE,FT,Data Analyst,216200,0,1
2214,SE,FT,Data Analyst,144100,0,0
2215,MI,FT,Data Scientist,115573,0,0
2216,SE,FT,Data Engineer,250000,0,1
2217,SE,FT,Machine Learning Engineer,135000,2,0
2218,SE,FT,Data Scientist,206000,2,0
2219,SE,FT,Data Scientist,175100,2,0
2220,SE,FT,Machine Learning Engineer,189650,0,0
2221,SE,FT,Machine Learning Engineer,164996,0,0
2222,SE,FT,Data Engineer,154000,2,0
2223,SE,FT,Data Engineer,126000,2,0
2224,SE,FT,Machine Learning Engineer,200000,2,0
2225,SE,FT,Machine Learning Engineer,150000,2,0
2226,SE,FT,Data Analyst,135000,2,0
2227,SE,FT,Data Analyst,117000,2,0
2228,SE,FT,Data Engineer,200000,2,1
2229,SE,FT,Data Engineer,135000,2,0
2230,SE,FT,Machine Learning Engineer,193900,0,0
2231,SE,FT,Machine Learning Engineer,129300,0,0
2232,SE,FT,Data Analyst,175000,2,1
2233,SE,FT,Data Analyst,130000,2,0
2234,SE,FT,Data Engineer,188100,0,0
2235,SE,FT,Data Engineer,139860,0,0
2236,SE,FT,Machine Learning Engineer,248700,0,0
2237,SE,FT,Machine Learning Engineer,167100,0,0
2238,SE,FT,Data Scientist,205000,0,0
2239,SE,FT,Data Engineer,141300,0,0
2240,SE,FT,Data Engineer,102100,0,0
2241,SE,FT,Data Engineer,250000,0,1
2242,SE,FT,Data Scientist,189500,2,0
2243,SE,FT,Data Scientist,140100,2,0
2244,SE,FT,Data Engineer,177600,2,0
2245,SE,FT,Data Engineer,131300,2,0
2246,SE,FT,Machine Learning Engineer,202900,2,0
2247,SE,FT,Data Engineer,115000,2,0
2248,EN,FT,Machine Learning Engineer,115000,1,0
2249,MI,FT,Machine Learning Engineer,193900,0,1
2250,MI,FT,Machine Learning Engineer,129300,0,0
2251,SE,FT,Data Scientist,140000,2,0
2252,MI,FT,Data Analyst,216200,0,1
2253,MI,FT,Data Analyst,144100,0,1
2254,SE,FT,Data Scientist,216000,0,1
2255,SE,FT,Data Scientist,144000,0,0
2256,EN,FT,Data Analyst,150000,2,1
2257,SE,FT,Data Engineer,250000,1,1
2258,MI,FT,Data Scientist,131752,2,0
2259,EX,FT,Data Scientist,260500,0,0
2260,EX,FT,Data Scientist,175100,0,0
2261,MI,FT,Data Analyst,130000,2,1
2262,SE,FT,Data Engineer,206699,0,1
2263,MI,FT,Data Analyst,200000,0,1
2264,EN,FT,Data Analyst,130000,1,1
2265,SE,FT,Data Analyst,221300,2,1
2266,SE,FT,Data Analyst,148700,2,0
2267,SE,FT,Data Scientist,249260,0,1
2268,SE,FT,Data Scientist,185400,0,0
2269,SE,FT,Data Analyst,128875,2,0
2270,SE,FT,Data Analyst,136260,2,0
2271,SE,FT,Data Analyst,109280,2,0
2272,SE,FT,Data Scientist,160000,2,0
2273,MI,FT,Data Engineer,135446,0,0
2274,MI,FT,Data Engineer,104663,0,0
2275,EN,FT,Data Engineer,129000,2,1
2276,MI,FT,Data Scientist,200000,2,1
2277,EN,FT,Machine Learning Engineer,180000,2,1
2278,MI,FT,Data Scientist,153000,2,0
2279,SE,FT,Data Analyst,150075,2,1
2280,SE,FT,Data Analyst,110925,2,0
2281,SE,FT,Data Scientist,133766,2,0
2282,SE,FT,Data Scientist,186000,0,0
2283,SE,FT,Data Scientist,148800,0,0
2284,SE,FT,Data Analyst,112900,0,0
2285,SE,FT,Machine Learning Engineer,240000,0,0
2286,SE,FT,Machine Learning Engineer,160000,0,0
2287,SE,FT,Data Scientist,300000,2,1
2288,SE,FT,Data Scientist,200000,2,0
2289,MI,FT,Data Scientist,200000,2,1
2290,MI,FT,Machine Learning Engineer,116976,0,0
2291,MI,FT,Data Scientist,120000,0,0
2292,SE,FT,Data Analyst,112900,2,0
2293,SE,FT,Data Analyst,145000,2,0
2294,SE,FT,Data Analyst,105400,2,0
2295,SE,FT,Data Scientist,215300,2,1
2296,SE,FT,Data Scientist,158200,2,0
2297,SE,FT,Data Engineer,209100,2,1
2298,SE,FT,Data Engineer,154600,2,0
2299,SE,FT,Data Analyst,115934,0,0
2300,SE,FT,Data Engineer,155000,2,0
2301,SE,FT,Data Analyst,164000,0,1
2302,SE,FT,Data Analyst,132000,0,0
2303,SE,FT,Data Scientist,123000,2,0
2304,EX,FT,Data Engineer,115222,2,0
2305,SE,FT,Data Engineer,165400,2,0
2306,SE,FT,Data Engineer,132320,2,0
2307,SE,FT,Data Engineer,208775,2,1
2308,SE,FT,Data Engineer,147800,2,0
2309,SE,FT,Data Engineer,136994,2,0
2310,SE,FT,Data Engineer,101570,2,0
2311,SE,FT,Data Engineer,183600,2,0
2312,SE,FT,Data Engineer,100800,2,0
2313,SE,FT,Data Scientist,215300,0,1
2314,SE,FT,Data Scientist,140400,0,0
2315,SE,FT,Data Scientist,260000,2,1
2316,MI,FT,Data Scientist,160000,2,1
2317,MI,FT,Data Scientist,112300,2,0
2318,MI,FT,Data Scientist,241000,2,1
2319,MI,FT,Data Scientist,159000,2,0
2320,SE,FT,Data Engineer,136000,0,0
2321,SE,FT,Data Engineer,108800,0,0
2322,EX,FT,Data Engineer,242000,2,0
2323,EX,FT,Data Engineer,200000,2,0
2324,SE,FT,Data Scientist,165220,2,0
2325,SE,FT,Data Scientist,120160,2,0
2326,SE,FT,Data Analyst,124190,2,0
2327,SE,FT,Data Engineer,181940,0,0
2328,SE,FT,Data Engineer,132320,0,0
2329,SE,FT,Data Engineer,220110,0,1
2330,SE,FT,Data Engineer,160080,0,0
2331,SE,FT,Data Scientist,180000,0,0
2332,SE,FT,Data Scientist,120000,0,0
2333,MI,FT,Data Analyst,126500,0,1
2334,MI,FT,Data Analyst,106260,0,0
2335,SE,FT,Data Analyst,116000,0,0
2336,SE,FT,Data Analyst,155000,2,1
2337,SE,FT,Data Analyst,120600,2,0
2338,MI,FT,Data Scientist,130000,0,0
2339,MI,FT,Data Engineer,170000,2,1
2340,SE,FT,Data Analyst,102100,2,0
2341,SE,FT,Data Scientist,136620,2,0
2342,SE,FT,Data Scientist,110820,0,0
2343,SE,FT,Data Scientist,146000,2,0
2344,EX,FT,Data Analyst,130000,2,0
2345,EX,FT,Data Analyst,110000,2,0
2346,SE,FT,Data Analyst,170000,2,1
2347,SE,FT,Data Scientist,161342,2,0
2348,SE,FT,Data Scientist,137141,2,0
2349,SE,FT,Data Scientist,167000,2,0
2350,SE,FT,Data Scientist,211500,2,0
2351,SE,FT,Data Scientist,138600,2,0
2352,SE,FT,Data Engineer,192400,2,1
2353,SE,FT,Data Analyst,130000,2,0
2354,SE,FT,Data Engineer,160000,0,0
2355,SE,FT,Data Engineer,113000,0,0
2356,MI,FT,Data Analyst,167000,2,1
2357,MI,FT,Data Analyst,115500,2,1
2358,SE,FT,Data Engineer,243900,2,1
2359,SE,FT,Data Engineer,156600,2,0
2360,SE,FT,Data Analyst,136600,2,0
2361,SE,FT,Data Engineer,128875,2,0
2362,EX,FT,Data Scientist,224000,2,0
2363,EX,FT,Data Scientist,167875,2,0
2364,EX,FT,Data Analyst,175000,2,0
2365,EX,FT,Data Analyst,135000,2,0
2366,SE,FT,Data Scientist,205300,0,0
2367,SE,FT,Data Scientist,176000,2,0
2368,SE,FT,Data Engineer,200100,2,1
2369,SE,FT,Data Scientist,205300,0,0
2370,SE,FT,Data Scientist,140400,0,0
2371,SE,FT,Data Analyst,205300,0,1
2372,SE,FT,Data Analyst,184700,0,1
2373,SE,FT,Data Engineer,175100,2,0
2374,SE,FT,Data Engineer,140250,2,0
2375,SE,FT,Data Analyst,116150,2,0
2376,SE,FT,Machine Learning Engineer,214000,2,0
2377,SE,FT,Machine Learning Engineer,192600,2,0
2378,SE,FT,Data Engineer,266400,2,1
2379,SE,FT,Data Engineer,213120,2,1
2380,MI,FT,Data Scientist,141300,0,0
2381,MI,FT,Data Scientist,102100,0,0
2382,MI,FT,Data Engineer,206699,0,1
2383,SE,FT,Data Engineer,110500,2,0
2384,SE,FT,Data Scientist,230000,2,1
2385,SE,FT,Data Analyst,150260,2,1
2386,SE,FT,Data Analyst,109280,2,0
2387,MI,FT,Data Scientist,160000,2,1
2388,SE,FT,Data Analyst,129000,0,0
2389,SE,FT,Data Analyst,126500,2,0
2390,SE,FT,Data Analyst,106260,2,0
2391,SE,FT,Data Engineer,220110,2,1
2392,SE,FT,Data Engineer,160080,2,0
2393,SE,FT,Data Analyst,105000,2,0
2394,MI,FT,Data Analyst,135000,2,1
2395,SE,FT,Data Scientist,220000,2,1
2396,MI,FT,Data Scientist,172386,0,1
2397,SE,FT,Machine Learning Engineer,220000,2,0
2398,SE,FT,Machine Learning Engineer,120000,2,0
2399,MI,FT,Data Scientist,200000,2,1
2400,SE,FT,Machine Learning Engineer,120000,2,0
2401,EX,FT,Data Engineer,324000,2,1
2402,EX,FT,Data Engineer,216000,2,0
2403,SE,FT,Data Scientist,185100,2,0
2404,SE,FT,Data Scientist,104890,2,0
2405,SE,FT,Machine Learning Engineer,117104,1,0
2406,EX,FT,Data Scientist,192037,1,0
2407,MI,FT,Machine Learning Engineer,120000,2,0
